x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,clase
0.4524456858634949,0.6537208557128906,2.6784104534272046e-07,0.515062153339386,0.6121534109115601,-0.02169611118733883,0.5684545040130615,0.514983057975769,-0.03025231696665287,0.6076642274856567,0.4399583041667938,-0.041637059301137924,0.6050763726234436,0.37241002917289734,-0.05241154506802559,0.5150532126426697,0.41362059116363525,0.007046766113489866,0.5344589948654175,0.32466673851013184,-0.021345024928450584,0.5694077014923096,0.3169572949409485,-0.0502128005027771,0.5868721008300781,0.3442723751068115,-0.0653238594532013,0.4852234125137329,0.40406689047813416,0.0030644387006759644,0.5020173788070679,0.2967391014099121,-0.026257621124386787,0.5375933647155762,0.29695916175842285,-0.056786730885505676,0.5552315711975098,0.3448614478111267,-0.07232878357172012,0.45225560665130615,0.4068131446838379,-0.006316585466265678,0.46050018072128296,0.29798954725265503,-0.03019699826836586,0.49673226475715637,0.29316776990890503,-0.049646731466054916,0.5178385376930237,0.3350396156311035,-0.05776675045490265,0.41733047366142273,0.42331403493881226,-0.018467416986823082,0.43532466888427734,0.3397020101547241,-0.03881195932626724,0.4667346477508545,0.3152918815612793,-0.05174509808421135,0.4913995862007141,0.32821688055992126,-0.05753329396247864,O
0.45381858944892883,0.6540508270263672,2.987900415973854e-07,0.5161736607551575,0.6123330593109131,-0.021201862022280693,0.5680767893791199,0.5158023834228516,-0.029673179611563683,0.6067527532577515,0.4421505630016327,-0.04096571356058121,0.6078249216079712,0.373918741941452,-0.05156750977039337,0.5134714245796204,0.41524189710617065,0.005941323470324278,0.5335164666175842,0.3269299268722534,-0.022322814911603928,0.5705147981643677,0.31777656078338623,-0.0503922663629055,0.5899423956871033,0.3441575765609741,-0.06489941477775574,0.48454585671424866,0.4057036340236664,0.0016216671792790294,0.5021414160728455,0.2985630929470062,-0.028093498200178146,0.5404101014137268,0.2966356873512268,-0.05776774510741234,0.5600870847702026,0.3434083163738251,-0.07247663289308548,0.4522574841976166,0.4085956811904907,-0.00798918679356575,0.46109119057655334,0.29892462491989136,-0.032798897475004196,0.4998036026954651,0.29285553097724915,-0.051621127873659134,0.5226855874061584,0.333672434091568,-0.058932699263095856,0.41793474555015564,0.4250639081001282,-0.020235978066921234,0.4364219307899475,0.3406767249107361,-0.04195178672671318,0.46899208426475525,0.31603533029556274,-0.054739322513341904,0.4943236708641052,0.3290858566761017,-0.05992782488465309,O
0.45323431491851807,0.6532144546508789,3.0280662599579955e-07,0.5164282321929932,0.610919177532196,-0.02105587162077427,0.568598747253418,0.5160748958587646,-0.02973700501024723,0.607221245765686,0.44235455989837646,-0.04144721478223801,0.6083019971847534,0.3735223114490509,-0.05260629951953888,0.5142000913619995,0.41551244258880615,0.0072076525539159775,0.5342276692390442,0.3265311121940613,-0.021220846101641655,0.570580244064331,0.3170626163482666,-0.04980950802564621,0.5896542072296143,0.3439908027648926,-0.06461040675640106,0.484828382730484,0.4057859778404236,0.0026641676668077707,0.5022017955780029,0.2977546751499176,-0.02753857523202896,0.5401533842086792,0.296103835105896,-0.05801424756646156,0.5597659945487976,0.34399884939193726,-0.07307372987270355,0.45234203338623047,0.40861058235168457,-0.007207609247416258,0.4605812728404999,0.2978266179561615,-0.032253194600343704,0.4991729259490967,0.29213839769363403,-0.05149465799331665,0.5220794677734375,0.3340360224246979,-0.05890706926584244,0.41797012090682983,0.42512547969818115,-0.0197055172175169,0.43619149923324585,0.3396743834018707,-0.04152783378958702,0.46909233927726746,0.316106379032135,-0.05429042503237724,0.4946167469024658,0.3313211500644684,-0.05930796638131142,O
0.4540804326534271,0.6521255373954773,2.9167688353481935e-07,0.5167914032936096,0.6098700761795044,-0.021286631003022194,0.5686879754066467,0.5149657726287842,-0.02989400550723076,0.6069852113723755,0.442452073097229,-0.04143783077597618,0.6075204014778137,0.3748091161251068,-0.05249464884400368,0.5147790908813477,0.41398656368255615,0.00658287713304162,0.5347868800163269,0.3260084390640259,-0.022238226607441902,0.5710228681564331,0.31686580181121826,-0.0513240285217762,0.5895088911056519,0.34404271841049194,-0.06632726639509201,0.48509904742240906,0.4047950208187103,0.0021707885898649693,0.5023411512374878,0.2970196604728699,-0.02783912420272827,0.5390145182609558,0.29531753063201904,-0.05868019163608551,0.5569989085197449,0.34329915046691895,-0.07411313056945801,0.4523771107196808,0.40794792771339417,-0.007548066787421703,0.4609345495700836,0.297835111618042,-0.032560963183641434,0.49835142493247986,0.2918514013290405,-0.05253582447767258,0.5195435881614685,0.33443203568458557,-0.0604846328496933,0.41770029067993164,0.4246775507926941,-0.019851267337799072,0.4359889626502991,0.3395342230796814,-0.041715022176504135,0.4682362377643585,0.316569447517395,-0.05484362319111824,0.4925827980041504,0.33281248807907104,-0.06014207750558853,O
0.4539802372455597,0.6516414284706116,2.7557715043258213e-07,0.5167667269706726,0.6102890372276306,-0.02122475579380989,0.5689200758934021,0.5146708488464355,-0.02943664789199829,0.6071718335151672,0.44134730100631714,-0.040513776242733,0.6075449585914612,0.3746209144592285,-0.05104190483689308,0.5157737731933594,0.41362953186035156,0.006543726194649935,0.5362439155578613,0.32574358582496643,-0.0223177969455719,0.5717424154281616,0.31763267517089844,-0.051334086805582047,0.5896154642105103,0.3457772433757782,-0.06627778708934784,0.485744446516037,0.40420517325401306,0.0023437654599547386,0.5027948617935181,0.29682105779647827,-0.027466535568237305,0.5389760136604309,0.2954758107662201,-0.05807913467288017,0.5570107698440552,0.34334859251976013,-0.07349435985088348,0.45281070470809937,0.4074319899082184,-0.0072112674824893475,0.4610968828201294,0.2978542447090149,-0.03231267258524895,0.4980121850967407,0.2920305132865906,-0.05245998874306679,0.5193579196929932,0.3342878222465515,-0.06063449755311012,0.4179316461086273,0.424207866191864,-0.019324954599142075,0.4364948868751526,0.339840292930603,-0.041273124516010284,0.46834373474121094,0.31643643975257874,-0.05473744496703148,0.4928772747516632,0.33146920800209045,-0.06041402369737625,O
0.45502570271492004,0.65174800157547,2.8623895786950015e-07,0.5174588561058044,0.6104673743247986,-0.021046115085482597,0.5688371658325195,0.5141377449035645,-0.029292594641447067,0.6078634262084961,0.44023528695106506,-0.04041799530386925,0.6076036691665649,0.37269750237464905,-0.050992947071790695,0.5159124135971069,0.4142816662788391,0.006840104702860117,0.535853922367096,0.3255012035369873,-0.020611632615327835,0.5713796615600586,0.3177347183227539,-0.048538267612457275,0.5886262655258179,0.34473711252212524,-0.06317943334579468,0.48620131611824036,0.40550750494003296,0.0026440327055752277,0.5028358101844788,0.29764723777770996,-0.02586173079907894,0.5392118692398071,0.29753100872039795,-0.05592910572886467,0.5566763281822205,0.3448019027709961,-0.07148967683315277,0.45333853363990784,0.4087910056114197,-0.006786947138607502,0.4612564146518707,0.29884931445121765,-0.03074764646589756,0.49837175011634827,0.2943410277366638,-0.05036211758852005,0.5188522934913635,0.33676010370254517,-0.05870259180665016,0.4182378947734833,0.425370991230011,-0.018772229552268982,0.43772339820861816,0.3419116735458374,-0.040016259998083115,0.46936890482902527,0.32001256942749023,-0.053195688873529434,0.4925272464752197,0.33555543422698975,-0.059099312871694565,O
0.4563594460487366,0.6505839824676514,2.8913012783959857e-07,0.5186502933502197,0.60884028673172,-0.02114778384566307,0.5701038241386414,0.5126984715461731,-0.029505068436264992,0.6092146039009094,0.43914133310317993,-0.04071376845240593,0.6095370054244995,0.3731994330883026,-0.051478590816259384,0.5167040824890137,0.415261834859848,0.006817767862230539,0.5365574955940247,0.3276057541370392,-0.021698789671063423,0.5722151398658752,0.31799307465553284,-0.050884224474430084,0.5902543663978577,0.34471431374549866,-0.06622762233018875,0.4875298738479614,0.40592077374458313,0.0026484907139092684,0.5047107338905334,0.29839712381362915,-0.027067232877016068,0.5408336520195007,0.2968846559524536,-0.05812210589647293,0.5582858920097351,0.34437042474746704,-0.07408015429973602,0.45509055256843567,0.4087672531604767,-0.006790908519178629,0.4633023738861084,0.29912590980529785,-0.031324759125709534,0.49970123171806335,0.29350072145462036,-0.05142517015337944,0.5199585556983948,0.3356587290763855,-0.05990666523575783,0.420265257358551,0.42488670349121094,-0.018814383074641228,0.4386851191520691,0.34203895926475525,-0.04003852978348732,0.46967795491218567,0.3186807632446289,-0.05336390808224678,0.49288779497146606,0.33280107378959656,-0.05933921039104462,O
0.45644909143447876,0.6512379050254822,3.1834591140977864e-07,0.5191324949264526,0.6086544990539551,-0.020950667560100555,0.570509135723114,0.5132541656494141,-0.0294564887881279,0.6093003749847412,0.43987539410591125,-0.04093065485358238,0.6096160411834717,0.37294381856918335,-0.052066393196582794,0.5165845155715942,0.4161537289619446,0.007061618845909834,0.5361030101776123,0.3290289640426636,-0.021145466715097427,0.5726574659347534,0.3185576796531677,-0.0498405396938324,0.5918310880661011,0.3437187671661377,-0.06486335396766663,0.48719915747642517,0.4065711200237274,0.00267118401825428,0.5038130879402161,0.29951322078704834,-0.026818888261914253,0.5410119295120239,0.29652655124664307,-0.05730897933244705,0.5595422983169556,0.3431839346885681,-0.07272184640169144,0.45463159680366516,0.4094858765602112,-0.006952648516744375,0.4621536135673523,0.3003550171852112,-0.031424008309841156,0.49950867891311646,0.2936946749687195,-0.05077878013253212,0.5207818746566772,0.33523160219192505,-0.0585358627140522,0.4195985794067383,0.4260898530483246,-0.019162872806191444,0.43719732761383057,0.3433910012245178,-0.04066283255815506,0.4688255488872528,0.3199625015258789,-0.053520917892456055,0.4926935136318207,0.3346019685268402,-0.058810193091630936,O
0.4557111859321594,0.6479877233505249,3.059266475702316e-07,0.5183751583099365,0.607427179813385,-0.02165530063211918,0.5705139636993408,0.5127720832824707,-0.03075440414249897,0.6092109084129333,0.44013798236846924,-0.04262924566864967,0.6104435324668884,0.3724389970302582,-0.05403720960021019,0.5169569253921509,0.4144431948661804,0.004753718618303537,0.5357444882392883,0.3248065114021301,-0.023870019242167473,0.5723719000816345,0.3143812417984009,-0.05244529992341995,0.5908981561660767,0.3404693603515625,-0.06720785051584244,0.4883665144443512,0.40509551763534546,0.0005083744181320071,0.5058724284172058,0.2964617609977722,-0.029506558552384377,0.5428693890571594,0.29464542865753174,-0.06023713946342468,0.5603099465370178,0.34259405732154846,-0.07553979754447937,0.45617082715034485,0.40760698914527893,-0.008838527835905552,0.4653249979019165,0.2988630533218384,-0.032742127776145935,0.5027180910110474,0.29240667819976807,-0.05191376805305481,0.5233330726623535,0.3343907296657562,-0.05956283211708069,0.42173510789871216,0.42347797751426697,-0.020869798958301544,0.43824127316474915,0.33870163559913635,-0.041286125779151917,0.46938905119895935,0.3131699562072754,-0.05373256281018257,0.49312496185302734,0.3267862796783447,-0.05879879742860794,O
0.45560601353645325,0.6479142308235168,3.0690713970216166e-07,0.5177182555198669,0.6071879863739014,-0.02109062857925892,0.5704584717750549,0.5132118463516235,-0.030016228556632996,0.6089109182357788,0.44055014848709106,-0.04175382852554321,0.6100903153419495,0.3730015754699707,-0.052971094846725464,0.5173833966255188,0.413895845413208,0.005552295129746199,0.5376288294792175,0.3255632519721985,-0.02230067551136017,0.5740638375282288,0.31606337428092957,-0.05005535110831261,0.5927124619483948,0.3419784605503082,-0.06446532905101776,0.48884591460227966,0.40395036339759827,0.001167968730442226,0.5070646405220032,0.29831093549728394,-0.02801644243299961,0.5449818968772888,0.296054482460022,-0.05785052105784416,0.56378573179245,0.3420134484767914,-0.07292934507131577,0.4566640257835388,0.4063960611820221,-0.008357558399438858,0.46629780530929565,0.29870206117630005,-0.03233635053038597,0.5043439865112305,0.29256898164749146,-0.051324740052223206,0.5261167883872986,0.3327627182006836,-0.05912404507398605,0.4221452474594116,0.42280811071395874,-0.020475948229432106,0.4402129650115967,0.33960404992103577,-0.04117492586374283,0.4720913767814636,0.31423884630203247,-0.05380379408597946,0.4964553713798523,0.3260984718799591,-0.059227194637060165,O
0.45563364028930664,0.6478651762008667,3.175824190293497e-07,0.5173589587211609,0.6090084314346313,-0.021281080320477486,0.5700463056564331,0.5138713717460632,-0.030224554240703583,0.6094598770141602,0.4410093426704407,-0.04199527949094772,0.6120909452438354,0.3734346032142639,-0.05317779257893562,0.51760333776474,0.41435620188713074,0.005548830609768629,0.5383402109146118,0.325823575258255,-0.022544577717781067,0.5752846598625183,0.31649741530418396,-0.050320252776145935,0.5936286449432373,0.3430112600326538,-0.06452875584363937,0.4890003204345703,0.40393680334091187,0.0012047444470226765,0.5074432492256165,0.29725486040115356,-0.028020046651363373,0.5454554557800293,0.29549217224121094,-0.05732442066073418,0.5636598467826843,0.3426903486251831,-0.07165491580963135,0.45675724744796753,0.40609484910964966,-0.008369999006390572,0.46650028228759766,0.29797911643981934,-0.03219929710030556,0.5047826170921326,0.2920096814632416,-0.05028735473752022,0.5261955857276917,0.33295637369155884,-0.05719143524765968,0.4222533404827118,0.42228737473487854,-0.020610762760043144,0.44004443287849426,0.33873966336250305,-0.04130777344107628,0.47199955582618713,0.3135165572166443,-0.053396075963974,0.49629461765289307,0.3260817527770996,-0.058134593069553375,O
0.4548919200897217,0.6395081281661987,2.535490182253852e-07,0.5160517692565918,0.5996852517127991,-0.018404792994260788,0.5659927129745483,0.5052148103713989,-0.02574358507990837,0.6053372621536255,0.4350924491882324,-0.03628527373075485,0.6052969694137573,0.37331873178482056,-0.04581467807292938,0.514190137386322,0.40646594762802124,0.006844462361186743,0.5310615301132202,0.31861215829849243,-0.019430547952651978,0.5684812664985657,0.3142815828323364,-0.04481477662920952,0.5854880809783936,0.3436368405818939,-0.057425517588853836,0.48712363839149475,0.3970290720462799,0.0015552040422335267,0.5024257302284241,0.29233860969543457,-0.026044726371765137,0.5421212315559387,0.2958657741546631,-0.05257724970579147,0.5586521029472351,0.34440168738365173,-0.06510238349437714,0.4559080898761749,0.39848148822784424,-0.008755541406571865,0.4637308716773987,0.292227566242218,-0.031099170446395874,0.5035775899887085,0.29238176345825195,-0.04687437415122986,0.5230799317359924,0.3365591764450073,-0.05230521410703659,0.42234134674072266,0.41192740201950073,-0.02166949026286602,0.4378752112388611,0.3290278911590576,-0.04100985825061798,0.4704180657863617,0.3111719489097595,-0.05143491178750992,0.49326175451278687,0.33030158281326294,-0.055056795477867126,O
0.45494964718818665,0.638465166091919,2.429470384868182e-07,0.5157849192619324,0.5991425514221191,-0.017329435795545578,0.5659599304199219,0.5042546987533569,-0.023274188861250877,0.605096161365509,0.43378394842147827,-0.03235115855932236,0.6042950749397278,0.3715397119522095,-0.04058114066720009,0.5135773420333862,0.40656453371047974,0.007854635827243328,0.5317976474761963,0.32150718569755554,-0.016507059335708618,0.5684583187103271,0.3136178255081177,-0.04056262969970703,0.5866387486457825,0.33851534128189087,-0.05280932039022446,0.48611724376678467,0.3971846103668213,0.002556835999712348,0.5018956661224365,0.29454800486564636,-0.02358156070113182,0.5409867763519287,0.2956491708755493,-0.049174752086400986,0.5588911771774292,0.3417944014072418,-0.06153526157140732,0.4548283815383911,0.39901214838027954,-0.007539460435509682,0.46279022097587585,0.2926882803440094,-0.02947390452027321,0.5018849968910217,0.2914569675922394,-0.045059509575366974,0.522303581237793,0.3340839445590973,-0.05063890293240547,0.4212077260017395,0.41286391019821167,-0.020039362832903862,0.4380199909210205,0.32968881726264954,-0.03956528753042221,0.47016510367393494,0.31130534410476685,-0.04997165501117706,0.4932706356048584,0.3296743631362915,-0.05370398983359337,O
0.45051926374435425,0.6380864381790161,2.5641503498263774e-07,0.5139473080635071,0.5893076658248901,-0.01564493030309677,0.5620822310447693,0.5000412464141846,-0.02103913575410843,0.5983510613441467,0.42914560437202454,-0.0298265740275383,0.5925870537757874,0.36851122975349426,-0.037787340581417084,0.5089616775512695,0.40364328026771545,0.011813906021416187,0.5239425897598267,0.3201501965522766,-0.013328157365322113,0.5581573247909546,0.3117023706436157,-0.03807055205106735,0.5773346424102783,0.33310043811798096,-0.05030081048607826,0.4805305600166321,0.39457041025161743,0.00680080521851778,0.4943929612636566,0.29617878794670105,-0.018997009843587875,0.530298113822937,0.2938517928123474,-0.04282546043395996,0.5483977198600769,0.33504411578178406,-0.05324254184961319,0.4490496516227722,0.3983861207962036,-0.0031987931579351425,0.45487409830093384,0.297762006521225,-0.024383392184972763,0.48959052562713623,0.29302114248275757,-0.036694999784231186,0.5105627775192261,0.32878899574279785,-0.03920230269432068,0.41517388820648193,0.41503027081489563,-0.01569378562271595,0.4253745377063751,0.3381224274635315,-0.033543311059474945,0.4536565840244293,0.31346285343170166,-0.04152857884764671,0.4775756895542145,0.3217134177684784,-0.042696595191955566,O
0.44925981760025024,0.6374058127403259,2.592715873106499e-07,0.5144052505493164,0.5907183885574341,-0.01616971753537655,0.5622128248214722,0.5008893013000488,-0.02158842794597149,0.5975902676582336,0.42898550629615784,-0.030356144532561302,0.5920714139938354,0.36801794171333313,-0.038511522114276886,0.5075153708457947,0.4079565107822418,0.011595933698117733,0.5213846564292908,0.3223419487476349,-0.013504423201084137,0.555572509765625,0.3104458451271057,-0.038849931210279465,0.5749702453613281,0.3298281729221344,-0.051990918815135956,0.47986868023872375,0.3994481861591339,0.00660458579659462,0.4931330382823944,0.29755282402038574,-0.019823048263788223,0.5280845165252686,0.2932477593421936,-0.0453345812857151,0.5456246137619019,0.3334653973579407,-0.05742393434047699,0.44879233837127686,0.4020964801311493,-0.0033608460798859596,0.45568332076072693,0.2989051640033722,-0.02519809827208519,0.4900265038013458,0.29279911518096924,-0.039363402873277664,0.510184109210968,0.3282467722892761,-0.043547891080379486,0.4149647653102875,0.41687047481536865,-0.01576174981892109,0.4266742467880249,0.33892810344696045,-0.034236304461956024,0.45426303148269653,0.31215691566467285,-0.04377053305506706,0.47685569524765015,0.31827056407928467,-0.046628307551145554,O
0.4425232410430908,0.6397477388381958,2.601119604150881e-07,0.5052120089530945,0.5939831733703613,-0.017215214669704437,0.5550649166107178,0.5024045705795288,-0.023132339119911194,0.5918211340904236,0.43134891986846924,-0.031927380710840225,0.5850544571876526,0.3718351423740387,-0.039689481258392334,0.5001691579818726,0.40799784660339355,0.00624580355361104,0.5126348733901978,0.31803473830223083,-0.020172033458948135,0.5484442114830017,0.31263405084609985,-0.04489235579967499,0.5672523975372314,0.3391588032245636,-0.05677364394068718,0.47165483236312866,0.40026822686195374,0.0017203211318701506,0.4834038019180298,0.29625988006591797,-0.02520708553493023,0.521003782749176,0.2948121428489685,-0.04916956275701523,0.5394439101219177,0.33779090642929077,-0.05977613106369972,0.43964797258377075,0.40438562631607056,-0.007675154134631157,0.4452190101146698,0.2979514002799988,-0.029914386570453644,0.4814521074295044,0.2945712208747864,-0.04259370267391205,0.5021148324012756,0.3333536982536316,-0.04540522024035454,0.4047417640686035,0.42003828287124634,-0.019618425518274307,0.416398286819458,0.34063848853111267,-0.039541881531476974,0.44696784019470215,0.31886643171310425,-0.048770397901535034,0.4713993966579437,0.33220893144607544,-0.05064498260617256,O
0.4411636292934418,0.6407343745231628,2.367303295613965e-07,0.505775511264801,0.5944073796272278,-0.01581609435379505,0.5544984936714172,0.5025374293327332,-0.021641895174980164,0.5911505222320557,0.432586133480072,-0.030738553032279015,0.5875840783119202,0.3724557161331177,-0.038901664316654205,0.4978545606136322,0.41002267599105835,0.00700658094137907,0.5103611946105957,0.31865888833999634,-0.01932225562632084,0.5466907024383545,0.3112941384315491,-0.04395407810807228,0.5649989247322083,0.3375459909439087,-0.056008175015449524,0.469906210899353,0.40338605642318726,0.0012065699556842446,0.48155272006988525,0.29575276374816895,-0.02686462178826332,0.5200841426849365,0.29536551237106323,-0.05201343819499016,0.5378563404083252,0.34000980854034424,-0.0635518878698349,0.4383366107940674,0.4071412682533264,-0.009335963986814022,0.4442930221557617,0.29654502868652344,-0.03272328898310661,0.48299068212509155,0.29432356357574463,-0.0468781553208828,0.5040346384048462,0.3351230323314667,-0.05082621052861214,0.404078871011734,0.4220161437988281,-0.022168945521116257,0.41851627826690674,0.3406716287136078,-0.04327119514346123,0.45110705494880676,0.3204105496406555,-0.05366590619087219,0.47549355030059814,0.335796982049942,-0.056687261909246445,O
0.4348491132259369,0.6542953252792358,2.0658403343531972e-07,0.4986169636249542,0.6066011190414429,-0.01654551364481449,0.5474881529808044,0.5122863054275513,-0.02104848437011242,0.5830769538879395,0.43785297870635986,-0.02854921668767929,0.5767585039138794,0.3770749270915985,-0.035613708198070526,0.49498721957206726,0.4189402461051941,0.007015853654593229,0.5097842812538147,0.32706505060195923,-0.020428599789738655,0.542245626449585,0.31744202971458435,-0.047369033098220825,0.5595835447311401,0.34106922149658203,-0.06099049746990204,0.46535149216651917,0.411781370639801,0.002228981116786599,0.47766920924186707,0.3066745698451996,-0.02447846718132496,0.5093043446540833,0.2996346950531006,-0.05055913329124451,0.5262894630432129,0.33898401260375977,-0.06355898827314377,0.43230655789375305,0.416851282119751,-0.007541419472545385,0.4399911165237427,0.3114398121833801,-0.029414653778076172,0.46961894631385803,0.29928237199783325,-0.04472000151872635,0.48831793665885925,0.3314874768257141,-0.05029578506946564,0.3963153660297394,0.4347779452800751,-0.01976640895009041,0.4079498052597046,0.35517144203186035,-0.03911300376057625,0.43476513028144836,0.32324400544166565,-0.05019741132855415,0.4585687518119812,0.32578763365745544,-0.05445065349340439,O
0.43322211503982544,0.6642336249351501,2.797063132220501e-07,0.49564775824546814,0.6164757013320923,-0.020468546077609062,0.5461288094520569,0.5195643901824951,-0.0274286400526762,0.5798872709274292,0.44416069984436035,-0.03683735802769661,0.5688108205795288,0.3822402358055115,-0.045609936118125916,0.48851141333580017,0.4245653748512268,0.003530661342665553,0.5003410577774048,0.3313562870025635,-0.02390137128531933,0.535901665687561,0.3219742476940155,-0.05008643865585327,0.5558900833129883,0.3465806841850281,-0.06329585611820221,0.4581037759780884,0.4186103343963623,-0.00018311833264306188,0.4685007929801941,0.3127937912940979,-0.027960043400526047,0.5049429535865784,0.30856913328170776,-0.05387476086616516,0.524402916431427,0.3514896333217621,-0.06628464162349701,0.4242618680000305,0.4251556098461151,-0.009032513946294785,0.430082231760025,0.3160572648048401,-0.03201616182923317,0.4650598168373108,0.30791741609573364,-0.046578507870435715,0.48623451590538025,0.34565842151641846,-0.05102294683456421,0.3873768746852875,0.4446873962879181,-0.020684625953435898,0.4006701707839966,0.36097073554992676,-0.04158097878098488,0.43032586574554443,0.33167576789855957,-0.05267457291483879,0.4544801115989685,0.33954888582229614,-0.056303396821022034,O
